,,
5.6250000E-7,-2.4270655E-2,0.83792579
5.7500000E-7,-2.4196946E-3,0.72315259
5.8750000E-7,8.6357336E-4,0.61876736
6.0000000E-7,7.0925276E-17,0.57737021
6.1250000E-7,8.6357336E-4,0.61876736
6.2500000E-7,-2.4196946E-3,0.72315259
6.3750000E-7,-2.4270655E-2,0.83792579
6.5000000E-7,-7.9397882E-2,0.89592266
6.6250000E-7,-0.17300228,0.83909817
6.7500000E-7,-0.29379725,0.63990539
6.8750000E-7,-0.41333155,0.31332007
7.0000000E-7,-0.49281630,-8.4553909E-2
7.1250000E-7,-0.49575800,-0.47107156
7.2500000E-7,-0.40224354,-0.76038938
7.3750000E-7,-0.21964828,-0.88834764
7.5000000E-7,1.4683122E-2,-0.83120790
7.6250000E-7,0.24077319,-0.61252830
7.7500000E-7,0.39199401,-0.29620213
7.8750000E-7,0.41519504,3.2015060E-2
8.0000000E-7,0.28868510,0.28868510
8.1250000E-7,3.2015060E-2,0.41519504
8.2500000E-7,-0.29620213,0.39199401
8.3750000E-7,-0.61252830,0.24077319
8.5000000E-7,-0.83120790,1.4683122E-2
8.6250000E-7,-0.88834764,-0.21964828
8.7500000E-7,-0.76038938,-0.40224354
8.8750000E-7,-0.47107156,-0.49575800
9.0000000E-7,-8.4553909E-2,-0.49281630
9.1250000E-7,0.31332007,-0.41333155
9.2500000E-7,0.63990539,-0.29379725
9.3750000E-7,0.83909817,-0.17300228
9.5000000E-7,0.89592266,-7.9397882E-2
9.6250000E-7,0.83792579,-2.4270655E-2
9.7500000E-7,0.72315259,-2.4196946E-3
9.8750000E-7,0.61876736,8.6357336E-4
1.0000000E-6,0.57737021,3.5571548E-17
1.0125000E-6,0.61876736,8.6357336E-4
1.0250000E-6,0.72315259,-2.4196946E-3
1.0375000E-6,0.83792579,-2.4270655E-2
1.0500000E-6,0.89592266,-7.9397882E-2
1.0625000E-6,0.83909817,-0.17300228
1.0750000E-6,0.63990539,-0.29379725
1.0875000E-6,0.31332007,-0.41333155
1.1000000E-6,-8.4553909E-2,-0.49281630
1.1125000E-6,-0.47107156,-0.49575800
1.1250000E-6,-0.76038938,-0.40224354
1.1375000E-6,-0.88834764,-0.21964828
1.1500000E-6,-0.83120790,1.4683122E-2
1.1625000E-6,-0.61252830,0.24077319
1.1750000E-6,-0.29620213,0.39199401
1.1875000E-6,3.2015060E-2,0.41519504
1.2000000E-6,0.28868510,0.28868510
1.2125000E-6,0.41519504,3.2015060E-2
1.2250000E-6,0.39199401,-0.29620213
1.2375000E-6,0.24077319,-0.61252830
1.2500000E-6,1.4683122E-2,-0.83120790
1.2625000E-6,-0.21964828,-0.88834764
1.2750000E-6,-0.40224354,-0.76038938
1.2875000E-6,-0.49575800,-0.47107156
1.3000000E-6,-0.49281630,-8.4553909E-2
1.3125000E-6,-0.41333155,0.31332007
1.3250000E-6,-0.29379725,0.63990539
1.3375000E-6,-0.17300228,0.83909817
1.3500000E-6,-7.9397882E-2,0.89592266
1.3625000E-6,-2.4270655E-2,0.83792579
1.3750000E-6,-2.4196946E-3,0.72315259
1.3875000E-6,8.6357336E-4,0.61876736
1.4000000E-6,7.0925276E-17,0.57737021
1.4125000E-6,8.6357336E-4,0.61876736
1.4250000E-6,-2.4196946E-3,0.72315259
1.4375000E-6,-2.4270655E-2,0.83792579
1.4500000E-6,-7.9397882E-2,0.89592266
1.4625000E-6,-0.17300228,0.83909817
1.4750000E-6,-0.29379725,0.63990539
1.4875000E-6,-0.41333155,0.31332007
1.5000000E-6,-0.49281630,-8.4553909E-2
1.5125000E-6,-0.49575800,-0.47107156
1.5250000E-6,-0.40224354,-0.76038938
1.5375000E-6,-0.21964828,-0.88834764
1.5500000E-6,1.4683122E-2,-0.83120790
1.5625000E-6,0.24077319,-0.61252830
1.5750000E-6,0.39199401,-0.29620213
1.5875000E-6,0.41519504,3.2015060E-2
1.6000000E-6,0.28868510,0.28868510
1.6125000E-6,3.2015060E-2,0.41519504
1.6250000E-6,-0.29620213,0.39199401
1.6375000E-6,-0.61252830,0.24077319
1.6500000E-6,-0.83120790,1.4683122E-2
1.6625000E-6,-0.88834764,-0.21964828
1.6750000E-6,-0.76038938,-0.40224354
1.6875000E-6,-0.47107156,-0.49575800
1.7000000E-6,-8.4553909E-2,-0.49281630
1.7125000E-6,0.31332007,-0.41333155
1.7250000E-6,0.63990539,-0.29379725
1.7375000E-6,0.83909817,-0.17300228
1.7500000E-6,0.89592266,-7.9397882E-2
1.7625000E-6,0.83792579,-2.4270655E-2
1.7750000E-6,0.72315259,-2.4196946E-3
1.7875000E-6,0.61876736,8.6357336E-4
1.8000000E-6,0.57737021,3.5571548E-17
1.8125000E-6,0.61876736,8.6357336E-4
1.8250000E-6,0.72315259,-2.4196946E-3
1.8375000E-6,0.83792579,-2.4270655E-2
1.8500000E-6,0.89592266,-7.9397882E-2
1.8625000E-6,0.83909817,-0.17300228
1.8750000E-6,0.63990539,-0.29379725
1.8875000E-6,0.31332007,-0.41333155
1.9000000E-6,-8.4553909E-2,-0.49281630
1.9125000E-6,-0.47107156,-0.49575800
1.9250000E-6,-0.76038938,-0.40224354
1.9375000E-6,-0.88834764,-0.21964828
1.9500000E-6,-0.83120790,1.4683122E-2
1.9625000E-6,-0.61252830,0.24077319
1.9750000E-6,-0.29620213,0.39199401
1.9875000E-6,3.2015060E-2,0.41519504
2.0000000E-6,0.28868510,0.28868510
2.0125000E-6,0.41519504,3.2015060E-2
2.0250000E-6,0.39199401,-0.29620213
2.0375000E-6,0.24077319,-0.61252830
2.0500000E-6,1.4683122E-2,-0.83120790
2.0625000E-6,-0.21964828,-0.88834764
2.0750000E-6,-0.40224354,-0.76038938
2.0875000E-6,-0.49575800,-0.47107156
2.1000000E-6,-0.49281630,-8.4553909E-2
2.1125000E-6,-0.41333155,0.31332007
2.1250000E-6,-0.29379725,0.63990539
2.1375000E-6,-0.17300228,0.83909817
2.1500000E-6,-7.9397882E-2,0.89592266
2.1625000E-6,-2.4270655E-2,0.83792579
2.1750000E-6,-2.4196946E-3,0.72315259
2.1875000E-6,8.6357336E-4,0.61876736
2.2000000E-6,7.0925276E-17,0.57737021
2.2125000E-6,8.6357336E-4,0.61876736
2.2250000E-6,-2.4196946E-3,0.72315259
2.2375000E-6,-2.4270655E-2,0.83792579
2.2500000E-6,-7.9397882E-2,0.89592266
2.2625000E-6,-0.17300228,0.83909817
2.2750000E-6,-0.29379725,0.63990539
2.2875000E-6,-0.41333155,0.31332007
2.3000000E-6,-0.49281630,-8.4553909E-2
2.3125000E-6,-0.49575800,-0.47107156
2.3250000E-6,-0.40224354,-0.76038938
2.3375000E-6,-0.21964828,-0.88834764
2.3500000E-6,1.4683122E-2,-0.83120790
2.3625000E-6,0.24077319,-0.61252830
2.3750000E-6,0.39199401,-0.29620213
2.3875000E-6,0.41519504,3.2015060E-2
2.4000000E-6,0.28868510,0.28868510
2.4125000E-6,3.2015060E-2,0.41519504
2.4250000E-6,-0.29620213,0.39199401
2.4375000E-6,-0.61252830,0.24077319
2.4500000E-6,-0.83120790,1.4683122E-2
2.4625000E-6,-0.88834764,-0.21964828
2.4750000E-6,-0.76038938,-0.40224354
2.4875000E-6,-0.47107156,-0.49575800
2.5000000E-6,-8.4553909E-2,-0.49281630
2.5125000E-6,0.31332007,-0.41333155
2.5250000E-6,0.63990539,-0.29379725
2.5375000E-6,0.83909817,-0.17300228
2.5500000E-6,0.89592266,-7.9397882E-2
2.5625000E-6,0.83792579,-2.4270655E-2
2.5750000E-6,0.72315259,-2.4196946E-3
2.5875000E-6,0.61876736,8.6357336E-4
2.6000000E-6,0.57737021,3.5571548E-17
2.6125000E-6,0.61876736,8.6357336E-4
2.6250000E-6,0.72315259,-2.4196946E-3
2.6375000E-6,0.83792579,-2.4270655E-2
2.6500000E-6,0.89592266,-7.9397882E-2
2.6625000E-6,0.83909817,-0.17300228
2.6750000E-6,0.63990539,-0.29379725
2.6875000E-6,0.31332007,-0.41333155
2.7000000E-6,-8.4553909E-2,-0.49281630
2.7125000E-6,-0.47107156,-0.49575800
2.7250000E-6,-0.76038938,-0.40224354
2.7375000E-6,-0.88834764,-0.21964828
2.7500000E-6,-0.83120790,1.4683122E-2
2.7625000E-6,-0.61252830,0.24077319
2.7750000E-6,-0.29620213,0.39199401
2.7875000E-6,3.2015060E-2,0.41519504
2.8000000E-6,0.28868510,0.28868510
2.8125000E-6,0.41519504,3.2015060E-2
2.8250000E-6,0.39199401,-0.29620213
2.8375000E-6,0.24077319,-0.61252830
2.8500000E-6,1.4683122E-2,-0.83120790
2.8625000E-6,-0.21964828,-0.88834764
2.8750000E-6,-0.40224354,-0.76038938
2.8875000E-6,-0.49575800,-0.47107156
2.9000000E-6,-0.49281630,-8.4553909E-2
2.9125000E-6,-0.41333155,0.31332007
2.9250000E-6,-0.29379725,0.63990539
2.9375000E-6,-0.17300228,0.83909817
2.9500000E-6,-7.9397882E-2,0.89592266
2.9625000E-6,-2.4270655E-2,0.83792579
2.9750000E-6,-2.4196946E-3,0.72315259
2.9875000E-6,8.6357336E-4,0.61876736
3.0000000E-6,7.0925276E-17,0.57737021
3.0125000E-6,8.6357336E-4,0.61876736
3.0250000E-6,-2.4196946E-3,0.72315259
3.0375000E-6,-2.4270655E-2,0.83792579
3.0500000E-6,-7.9397882E-2,0.89592266
3.0625000E-6,-0.17300228,0.83909817
3.0750000E-6,-0.29379725,0.63990539
3.0875000E-6,-0.41333155,0.31332007
3.1000000E-6,-0.49281630,-8.4553909E-2
3.1125000E-6,-0.49575800,-0.47107156
3.1250000E-6,-0.40224354,-0.76038938
3.1375000E-6,-0.21964828,-0.88834764
3.1500000E-6,1.4683122E-2,-0.83120790
3.1625000E-6,0.24077319,-0.61252830
3.1750000E-6,0.39199401,-0.29620213
3.1875000E-6,0.41519504,3.2015060E-2
3.2000000E-6,0.28868510,0.28868510
3.2125000E-6,3.2015060E-2,0.41519504
3.2250000E-6,-0.29620213,0.39199401
3.2375000E-6,-0.61252830,0.24077319
3.2500000E-6,-0.83120790,1.4683122E-2
3.2625000E-6,-0.88834764,-0.21964828
3.2750000E-6,-0.76038938,-0.40224354
3.2875000E-6,-0.47107156,-0.49575800
3.3000000E-6,-8.4553909E-2,-0.49281630
3.3125000E-6,0.31332007,-0.41333155
3.3250000E-6,0.63990539,-0.29379725
3.3375000E-6,0.83909817,-0.17300228
3.3500000E-6,0.89592266,-7.9397882E-2
3.3625000E-6,0.83792579,-2.4270655E-2
3.3750000E-6,0.72315259,-2.4196946E-3
3.3875000E-6,0.61876736,8.6357336E-4
3.4000000E-6,0.57737021,3.5571548E-17
3.4125000E-6,0.61876736,8.6357336E-4
3.4250000E-6,0.72315259,-2.4196946E-3
3.4375000E-6,0.83792579,-2.4270655E-2
3.4500000E-6,0.89592266,-7.9397882E-2
3.4625000E-6,0.83909817,-0.17300228
3.4750000E-6,0.63990539,-0.29379725
3.4875000E-6,0.31332007,-0.41333155
3.5000000E-6,-8.4553909E-2,-0.49281630
3.5125000E-6,-0.47107156,-0.49575800
3.5250000E-6,-0.76038938,-0.40224354
3.5375000E-6,-0.88834764,-0.21964828
3.5500000E-6,-0.83120790,1.4683122E-2
3.5625000E-6,-0.61252830,0.24077319
3.5750000E-6,-0.29620213,0.39199401
3.5875000E-6,3.2015060E-2,0.41519504
3.6000000E-6,0.28868510,0.28868510
3.6125000E-6,0.41519504,3.2015060E-2
3.6250000E-6,0.39199401,-0.29620213
3.6375000E-6,0.24077319,-0.61252830
3.6500000E-6,1.4683122E-2,-0.83120790
3.6625000E-6,-0.21964828,-0.88834764
3.6750000E-6,-0.40224354,-0.76038938
3.6875000E-6,-0.49575800,-0.47107156
3.7000000E-6,-0.49281630,-8.4553909E-2
3.7125000E-6,-0.41333155,0.31332007
3.7250000E-6,-0.29379725,0.63990539
3.7375000E-6,-0.17300228,0.83909817
3.7500000E-6,-7.9397882E-2,0.89592266
3.7625000E-6,-2.4270655E-2,0.83792579
3.7750000E-6,-2.4196946E-3,0.72315259
3.7875000E-6,8.6357336E-4,0.61876736
3.8000000E-6,7.0925276E-17,0.57737021
3.8125000E-6,8.6357336E-4,0.61876736
3.8250000E-6,-2.4196946E-3,0.72315259
3.8375000E-6,-2.4270655E-2,0.83792579
3.8500000E-6,-7.9397882E-2,0.89592266
3.8625000E-6,-0.17300228,0.83909817
3.8750000E-6,-0.29379725,0.63990539
3.8875000E-6,-0.41333155,0.31332007
3.9000000E-6,-0.49281630,-8.4553909E-2
3.9125000E-6,-0.49575800,-0.47107156
3.9250000E-6,-0.40224354,-0.76038938
3.9375000E-6,-0.21964828,-0.88834764
3.9500000E-6,1.4124279E-2,-0.79957193
3.9625000E-6,0.21467666,-0.54613858
3.9750000E-6,0.32840801,-0.24815469
3.9875000E-6,0.33575091,2.5889243E-2
4.0000000E-6,0.23344760,0.23344760
4.0125000E-6,2.6821843E-2,0.34784556
4.0250000E-6,-0.26409785,0.34950720
4.0375000E-6,-0.58921533,0.23160931
4.0500000E-6,-0.83120790,1.4683122E-2
4.0625000E-6,-0.88834764,-0.21964828
4.0750000E-6,-0.76038938,-0.40224354
4.0875000E-6,-0.47107156,-0.49575800
4.1000000E-6,-8.4553909E-2,-0.49281630
4.1125000E-6,0.31332007,-0.41333155
4.1250000E-6,0.63990539,-0.29379725
4.1375000E-6,0.83909817,-0.17300228
4.1500000E-6,0.89592266,-7.9397882E-2
4.1625000E-6,0.83792579,-2.4270655E-2
4.1750000E-6,0.72315259,-2.4196946E-3
4.1875000E-6,0.61876736,8.6357336E-4
4.2000000E-6,0.57737021,3.5571548E-17
4.2125000E-6,0.61876736,8.6357336E-4
4.2250000E-6,0.72315259,-2.4196946E-3
4.2375000E-6,0.83792579,-2.4270655E-2
4.2500000E-6,0.89592266,-7.9397882E-2
4.2625000E-6,0.83909817,-0.17300228
4.2750000E-6,0.63990539,-0.29379725
4.2875000E-6,0.31332007,-0.41333155
4.3000000E-6,-8.4553909E-2,-0.49281630
4.3125000E-6,-0.47107156,-0.49575800
4.3250000E-6,-0.76038938,-0.40224354
4.3375000E-6,-0.88834764,-0.21964828
4.3500000E-6,-0.83120790,1.4683122E-2
4.3625000E-6,-0.61252830,0.24077319
4.3750000E-6,-0.29620213,0.39199401
4.3875000E-6,3.2015060E-2,0.41519504
4.4000000E-6,0.28868510,0.28868510
4.4125000E-6,0.41519504,3.2015060E-2
4.4250000E-6,0.39199401,-0.29620213
4.4375000E-6,0.24077319,-0.61252830
4.4500000E-6,1.4683122E-2,-0.83120790
4.4625000E-6,-0.21964828,-0.88834764
4.4750000E-6,-0.40224354,-0.76038938
4.4875000E-6,-0.49575800,-0.47107156
4.5000000E-6,-0.49281630,-8.4553909E-2
4.5125000E-6,-0.41333155,0.31332007
4.5250000E-6,-0.29379725,0.63990539
4.5375000E-6,-0.17300228,0.83909817
4.5500000E-6,-7.9397882E-2,0.89592266
4.5625000E-6,-2.4270655E-2,0.83792579
4.5750000E-6,-2.4196946E-3,0.72315259
4.5875000E-6,8.6357336E-4,0.61876736
4.6000000E-6,7.0925276E-17,0.57737021
4.6125000E-6,8.6357336E-4,0.61876736
4.6250000E-6,-2.4196946E-3,0.72315259
4.6375000E-6,-2.4270655E-2,0.83792579
4.6500000E-6,-7.9397882E-2,0.89592266
4.6625000E-6,-0.17300228,0.83909817
4.6750000E-6,-0.29379725,0.63990539
4.6875000E-6,-0.41333155,0.31332007
4.7000000E-6,-0.49281630,-8.4553909E-2
4.7125000E-6,-0.49575800,-0.47107156
4.7250000E-6,-0.40224354,-0.76038938
4.7375000E-6,-0.21964828,-0.88834764
4.7500000E-6,1.4683122E-2,-0.83120790
4.7625000E-6,0.24077319,-0.61252830
4.7750000E-6,0.39199401,-0.29620213
4.7875000E-6,0.41519504,3.2015060E-2
4.8000000E-6,0.28868510,0.28868510
4.8125000E-6,3.2015060E-2,0.41519504
4.8250000E-6,-0.29620213,0.39199401
4.8375000E-6,-0.61252830,0.24077319
4.8500000E-6,-0.83120790,1.4683122E-2
4.8625000E-6,-0.88834764,-0.21964828
4.8750000E-6,-0.76038938,-0.40224354
4.8875000E-6,-0.47107156,-0.49575800
4.9000000E-6,-8.4553909E-2,-0.49281630
4.9125000E-6,0.31332007,-0.41333155
4.9250000E-6,0.63990539,-0.29379725
4.9375000E-6,0.83909817,-0.17300228
4.9500000E-6,0.89592266,-7.9397882E-2
4.9625000E-6,0.83792579,-2.4270655E-2
4.9750000E-6,0.72315259,-2.4196946E-3
4.9875000E-6,0.61876736,8.6357336E-4
5.0000000E-6,0.57737021,3.5571548E-17
5.0125000E-6,0.61876736,8.6357336E-4
5.0250000E-6,0.72315259,-2.4196946E-3
5.0375000E-6,0.83792579,-2.4270655E-2
5.0500000E-6,0.89592266,-7.9397882E-2
5.0625000E-6,0.83909817,-0.17300228
5.0750000E-6,0.63990539,-0.29379725
5.0875000E-6,0.31332007,-0.41333155
5.1000000E-6,-8.4553909E-2,-0.49281630
5.1125000E-6,-0.47107156,-0.49575800
5.1250000E-6,-0.76038938,-0.40224354
5.1375000E-6,-0.88834764,-0.21964828
5.1500000E-6,-0.83120790,1.4683122E-2
5.1625000E-6,-0.61252830,0.24077319
5.1750000E-6,-0.29620213,0.39199401
5.1875000E-6,3.2015060E-2,0.41519504
5.2000000E-6,0.28868510,0.28868510
5.2125000E-6,0.41519504,3.2015060E-2
5.2250000E-6,0.39199401,-0.29620213
5.2375000E-6,0.24077319,-0.61252830
5.2500000E-6,1.4683122E-2,-0.83120790
5.2625000E-6,-0.21964828,-0.88834764
5.2750000E-6,-0.40224354,-0.76038938
5.2875000E-6,-0.49575800,-0.47107156
5.3000000E-6,-0.49281630,-8.4553909E-2
5.3125000E-6,-0.41333155,0.31332007
5.3250000E-6,-0.29379725,0.63990539
5.3375000E-6,-0.17300228,0.83909817
5.3500000E-6,-7.9397882E-2,0.89592266
5.3625000E-6,-2.4270655E-2,0.83792579
5.3750000E-6,-2.4196946E-3,0.72315259
5.3875000E-6,8.6357336E-4,0.61876736
5.4000000E-6,7.0925276E-17,0.57737021
5.4125000E-6,8.6357336E-4,0.61876736
5.4250000E-6,-2.4196946E-3,0.72315259
5.4375000E-6,-2.4270655E-2,0.83792579
5.4500000E-6,-7.9397882E-2,0.89592266
5.4625000E-6,-0.17300228,0.83909817
5.4750000E-6,-0.29379725,0.63990539
5.4875000E-6,-0.41333155,0.31332007
5.5000000E-6,-0.49281630,-8.4553909E-2
5.5125000E-6,-0.49575800,-0.47107156
5.5250000E-6,-0.40224354,-0.76038938
5.5375000E-6,-0.21964828,-0.88834764
5.5500000E-6,1.4683122E-2,-0.83120790
5.5625000E-6,0.24077319,-0.61252830
5.5750000E-6,0.39199401,-0.29620213
5.5875000E-6,0.41519504,3.2015060E-2
5.6000000E-6,0.28868510,0.28868510
5.6125000E-6,3.2015060E-2,0.41519504
5.6250000E-6,-0.29620213,0.39199401
5.6375000E-6,-0.61252830,0.24077319
5.6500000E-6,-0.83120790,1.4683122E-2
5.6625000E-6,-0.88834764,-0.21964828
5.6750000E-6,-0.76038938,-0.40224354
5.6875000E-6,-0.47107156,-0.49575800
5.7000000E-6,-8.4553909E-2,-0.49281630
5.7125000E-6,0.31332007,-0.41333155
5.7250000E-6,0.63990539,-0.29379725
5.7375000E-6,0.83909817,-0.17300228
5.7500000E-6,0.89592266,-7.9397882E-2
5.7625000E-6,0.83792579,-2.4270655E-2
5.7750000E-6,0.72315259,-2.4196946E-3
5.7875000E-6,0.61876736,8.6357336E-4
5.8000000E-6,0.57737021,3.5571548E-17
5.8125000E-6,0.61876736,8.6357336E-4
5.8250000E-6,0.72315259,-2.4196946E-3
5.8375000E-6,0.83792579,-2.4270655E-2
5.8500000E-6,0.89592266,-7.9397882E-2
5.8625000E-6,0.83909817,-0.17300228
5.8750000E-6,0.63990539,-0.29379725
5.8875000E-6,0.31332007,-0.41333155
5.9000000E-6,-8.4553909E-2,-0.49281630
5.9125000E-6,-0.47107156,-0.49575800
5.9250000E-6,-0.76038938,-0.40224354
5.9375000E-6,-0.88834764,-0.21964828
5.9500000E-6,-0.83120790,1.4683122E-2
5.9625000E-6,-0.61252830,0.24077319
5.9750000E-6,-0.29620213,0.39199401
5.9875000E-6,3.2015060E-2,0.41519504
6.0000000E-6,0.28868510,0.28868510
6.0125000E-6,0.41519504,3.2015060E-2
6.0250000E-6,0.39199401,-0.29620213
6.0375000E-6,0.24077319,-0.61252830
6.0500000E-6,1.4683122E-2,-0.83120790
6.0625000E-6,-0.21964828,-0.88834764
6.0750000E-6,-0.40224354,-0.76038938
6.0875000E-6,-0.49575800,-0.47107156
6.1000000E-6,-0.49281630,-8.4553909E-2
6.1125000E-6,-0.41333155,0.31332007
6.1250000E-6,-0.29379725,0.63990539
6.1375000E-6,-0.17300228,0.83909817
6.1500000E-6,-7.9397882E-2,0.89592266
6.1625000E-6,-2.4270655E-2,0.83792579
6.1750000E-6,-2.4196946E-3,0.72315259
6.1875000E-6,8.6357336E-4,0.61876736
6.2000000E-6,7.0925276E-17,0.57737021
6.2125000E-6,8.6357336E-4,0.61876736
6.2250000E-6,-2.4196946E-3,0.72315259
6.2375000E-6,-2.4270655E-2,0.83792579
6.2500000E-6,-7.9397882E-2,0.89592266
6.2625000E-6,-0.17300228,0.83909817
6.2750000E-6,-0.29379725,0.63990539
6.2875000E-6,-0.41333155,0.31332007
6.3000000E-6,-0.49281630,-8.4553909E-2
6.3125000E-6,-0.49575800,-0.47107156
6.3250000E-6,-0.40224354,-0.76038938
6.3375000E-6,-0.21964828,-0.88834764
6.3500000E-6,1.4683122E-2,-0.83120790
6.3625000E-6,0.24077319,-0.61252830
6.3750000E-6,0.39199401,-0.29620213
6.3875000E-6,0.41519504,3.2015060E-2
6.4000000E-6,0.28868510,0.28868510
6.4125000E-6,3.2015060E-2,0.41519504
6.4250000E-6,-0.29620213,0.39199401
6.4375000E-6,-0.61252830,0.24077319
6.4500000E-6,-0.83120790,1.4683122E-2
6.4625000E-6,-0.88834764,-0.21964828
6.4750000E-6,-0.76038938,-0.40224354
6.4875000E-6,-0.47107156,-0.49575800
6.5000000E-6,-8.4553909E-2,-0.49281630
6.5125000E-6,0.31332007,-0.41333155
6.5250000E-6,0.63990539,-0.29379725
6.5375000E-6,0.83909817,-0.17300228
6.5500000E-6,0.89592266,-7.9397882E-2
6.5625000E-6,0.83792579,-2.4270655E-2
6.5750000E-6,0.72315259,-2.4196946E-3
6.5875000E-6,0.61876736,8.6357336E-4
6.6000000E-6,0.57737021,3.5571548E-17
6.6125000E-6,0.61876736,8.6357336E-4
6.6250000E-6,0.72315259,-2.4196946E-3
6.6375000E-6,0.83792579,-2.4270655E-2
6.6500000E-6,0.89592266,-7.9397882E-2
6.6625000E-6,0.83909817,-0.17300228
6.6750000E-6,0.63990539,-0.29379725
6.6875000E-6,0.31332007,-0.41333155
6.7000000E-6,-8.4553909E-2,-0.49281630
6.7125000E-6,-0.47107156,-0.49575800
6.7250000E-6,-0.76038938,-0.40224354
6.7375000E-6,-0.88834764,-0.21964828
6.7500000E-6,-0.83120790,1.4683122E-2
6.7625000E-6,-0.61252830,0.24077319
6.7750000E-6,-0.29620213,0.39199401
6.7875000E-6,3.2015060E-2,0.41519504
6.8000000E-6,0.28868510,0.28868510
6.8125000E-6,0.41519504,3.2015060E-2
6.8250000E-6,0.39199401,-0.29620213
6.8375000E-6,0.24077319,-0.61252830
6.8500000E-6,1.4683122E-2,-0.83120790
6.8625000E-6,-0.21964828,-0.88834764
6.8750000E-6,-0.40224354,-0.76038938
6.8875000E-6,-0.49575800,-0.47107156
6.9000000E-6,-0.49281630,-8.4553909E-2
6.9125000E-6,-0.41333155,0.31332007
6.9250000E-6,-0.29379725,0.63990539
6.9375000E-6,-0.17300228,0.83909817
6.9500000E-6,-7.9397882E-2,0.89592266
6.9625000E-6,-2.4270655E-2,0.83792579
6.9750000E-6,-2.4196946E-3,0.72315259
6.9875000E-6,8.6357336E-4,0.61876736
7.0000000E-6,7.0925276E-17,0.57737021
7.0125000E-6,8.6357336E-4,0.61876736
7.0250000E-6,-2.4196946E-3,0.72315259
7.0375000E-6,-2.4270655E-2,0.83792579
7.0500000E-6,-7.9397882E-2,0.89592266
7.0625000E-6,-0.17300228,0.83909817
7.0750000E-6,-0.29379725,0.63990539
7.0875000E-6,-0.41333155,0.31332007
7.1000000E-6,-0.49281630,-8.4553909E-2
7.1125000E-6,-0.49575800,-0.47107156
7.1250000E-6,-0.40224354,-0.76038938
7.1375000E-6,-0.21964828,-0.88834764
7.1500000E-6,1.4683122E-2,-0.83120790
7.1625000E-6,0.24077319,-0.61252830
7.1750000E-6,0.39199401,-0.29620213
7.1875000E-6,0.41519504,3.2015060E-2
7.2000000E-6,0.28868510,0.28868510
7.2125000E-6,3.2015060E-2,0.41519504
7.2250000E-6,-0.29620213,0.39199401
7.2375000E-6,-0.61252830,0.24077319
7.2500000E-6,-0.83120790,1.4683122E-2
7.2625000E-6,-0.88834764,-0.21964828
7.2750000E-6,-0.76038938,-0.40224354
7.2875000E-6,-0.47107156,-0.49575800
7.3000000E-6,-8.4553909E-2,-0.49281630
7.3125000E-6,0.31332007,-0.41333155
7.3250000E-6,0.63990539,-0.29379725
7.3375000E-6,0.83909817,-0.17300228
7.3500000E-6,0.89592266,-7.9397882E-2
7.3625000E-6,0.83792579,-2.4270655E-2
7.3750000E-6,0.72315259,-2.4196946E-3
7.3875000E-6,0.61876736,8.6357336E-4
7.4000000E-6,0.57737021,3.5571548E-17
7.4125000E-6,0.61876736,8.6357336E-4
7.4250000E-6,0.72315259,-2.4196946E-3
7.4375000E-6,0.83792579,-2.4270655E-2
